"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOTEPUS","197810","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197811","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197812","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197813","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197901","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197902","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197903","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197904","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197905","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197906","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197907","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197908","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197909","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197910","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197911","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197912","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","197913","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198001","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198002","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198003","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198004","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198005","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198006","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198007","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198008","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198009","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198010","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198011","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198012","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198013","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198101","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198102","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198103","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198104","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198105","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198106","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198107","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198108","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198109","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198110","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198111","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198112","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198113","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198201","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198202","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198203","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198204","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198205","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198206","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198207","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198208","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198209","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198210","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198211","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198212","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198213","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198301","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198302","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198303","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198304","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198305","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198306","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198307","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198308","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198309","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198310","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198311","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198312","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198313","Not Available","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198401","-0.069","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198402","0.061","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198403","0.17","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198404","0.323","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198405","0.703","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198406","0.945","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198407","0.253","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198408","0.883","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198409","0.976","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198410","0.683","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198411","0.337","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198412","-0.016","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198413","5.248","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198501","0.465","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198502","-0.085","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198503","0.104","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198504","1.222","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198505","1.471","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198506","1.568","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198507","1.055","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198508","2.007","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198509","1.369","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198510","0.947","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198511","0.276","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198512","0.231","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198513","10.63","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198601","0.638","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198602","0.592","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198603","1.014","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198604","1.377","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198605","1.828","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198606","1.409","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198607","1.669","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198608","1.629","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198609","1.438","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198610","1.289","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198611","0.895","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198612","0.254","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198613","14.032","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198701","0.062","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198702","0.532","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198703","0.902","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198704","1.278","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198705","1.251","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198706","1.665","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198707","1.785","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198708","1.19","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198709","0.774","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198710","0.576","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198711","0.322","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198712","0.159","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198713","10.497","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198801","0.458","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198802","0.767","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198803","1.288","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198804","0.478","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198805","1.263","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198806","1.358","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198807","1.115","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198808","1.131","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198809","0.971","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198810","0.137","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198811","0.068","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198812","0.059","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198813","9.094","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198901","8.546","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198902","9.126","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198903","21.445","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198904","26.255","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198905","18.431","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198906","24.523","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198907","38.63","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198908","29.236","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198909","34.198","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198910","30.657","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198911","26.668","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198912","12.211","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","198913","279.926","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199001","16.804","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199002","19.944","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199003","28.178","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199004","30.702","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199005","49.904","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199006","41.236","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199007","50.097","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199008","52.311","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199009","34.465","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199010","36.587","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199011","18.681","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199012","21.561","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199013","400.468","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199101","21.947","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199102","23.659","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199103","9.076","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199104","9.806","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199105","66.4","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199106","70.814","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199107","86.261","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199108","75.338","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199109","63.696","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199110","38.795","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199111","27.765","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199112","15.478","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199113","509.035","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199201","10.922","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199202","13.491","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199203","17.422","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199204","32.892","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199205","50.925","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199206","49.952","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199207","66.422","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199208","64.612","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199209","49.866","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199210","41.076","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199211","31.242","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199212","11.802","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199213","440.622","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199301","11.8","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199302","20.383","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199303","38.16","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199304","58.112","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199305","53.904","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199306","39.834","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199307","67.058","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199308","72.848","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199309","60.766","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199310","37.769","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199311","29.904","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199312","16.851","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199313","507.389","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199401","28.095","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199402","24.523","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199403","53.524","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199404","52.536","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199405","54.963","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199406","61.454","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199407","58.338","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199408","44.548","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199409","54.326","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199410","60.075","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199411","31.132","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199412","13.434","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199413","536.949","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199501","8.328","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199502","12.384","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199503","22.296","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199504","56.322","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199505","73.629","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199506","87.025","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199507","78.539","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199508","76.189","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199509","57.622","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199510","40.876","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199511","29.191","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199512","11.956","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199513","554.358","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199601","16.574","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199602","22.939","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199603","64.528","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199604","80.203","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199605","92.16","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199606","97.811","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199607","78.07","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199608","38.691","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199609","16.22","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199610","33.928","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199611","24.526","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199612","21.66","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199613","587.31","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199701","15.758","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199702","38.537","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199703","50.89","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199704","68.533","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199705","60.111","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199706","85.433","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199707","80.07","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199708","67.802","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199709","40.702","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199710","38.914","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199711","21.626","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199712","16.811","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199713","585.188","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199801","13.316","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199802","11.674","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199803","56.625","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199804","62.901","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199805","45.913","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199806","75.121","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199807","89.701","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199808","81.429","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199809","59.721","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199810","44.658","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199811","26.014","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199812","19.131","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199813","586.204","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199901","12.944","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199902","19.717","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199903","46.172","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199904","63.448","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199905","72.828","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199906","75.687","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199907","76.656","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199908","64.643","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199909","47.125","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199910","56.92","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199911","31.937","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199912","24.414","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","199913","592.491","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200001","15.105","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200002","27.6","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200003","36.246","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200004","46.661","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200005","65.529","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200006","69.119","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200007","93.914","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200008","77.692","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200009","72.038","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200010","49.586","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200011","27.715","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200012","22.666","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200013","603.871","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200101","13.737","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200102","20.369","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200103","42.247","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200104","50.606","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200105","94.132","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200106","104.339","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200107","105.847","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200108","99.008","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200109","77.307","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200110","32.209","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200111","23.637","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200112","12.909","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200113","676.349","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200201","19.898","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200202","32.812","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200203","57.138","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200204","59.9","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200205","73.142","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200206","111.185","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200207","101.958","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200208","91.175","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200209","67.429","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200210","44.464","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200211","39.255","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200212","14.825","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200213","713.182","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200301","23.234","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200302","28.628","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200303","64.904","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200304","76.706","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200305","86.063","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200306","108.946","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200307","81.581","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200308","80.967","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200309","73.163","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200310","51.209","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200311","26.969","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200312","16.532","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200313","718.901","9","Solar Electricity Net Generation","Million Kilowatthours"
"SOTEPUS","200401","25.019","9","Solar Electricity Net Generation","Million Kilowatthours"
